GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
48015,2015,Austin County,Texas,28886.0,8.42,2959.0,26.11,825.0,53687.0,157000.0,26.8,63.9,8.71,25.37,0.02,0.0,0.0,1.9,0.1,23.0,23.0,0.78,0.78,1,0,0
48015,2016,Austin County,Texas,28886.0,8.42,3022.0,26.11,825.0,53687.0,157000.0,26.8,63.9,8.71,25.37,0.02,0.0,0.0,1.9,0.1,17.0,16.0,0.53,0.56,1,0,0
48017,2000,Bailey County,Texas,6594.0,16.67,672.0,28.62,383.0,27901.0,37300.0,19.6,50.3,1.15,47.3,0.24,0.12,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2001,Bailey County,Texas,6594.0,16.67,687.0,28.62,383.0,27901.0,37300.0,19.6,50.3,1.15,47.3,0.24,0.12,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2002,Bailey County,Texas,6594.0,16.67,702.0,28.62,383.0,27901.0,37300.0,19.6,50.3,1.15,47.3,0.24,0.12,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2003,Bailey County,Texas,6594.0,16.67,717.0,28.62,383.0,27901.0,37300.0,19.6,50.3,1.15,47.3,0.24,0.12,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2004,Bailey County,Texas,6594.0,16.67,732.0,28.62,383.0,27901.0,37300.0,19.6,50.3,1.15,47.3,0.24,0.12,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2005,Bailey County,Texas,6360.0,10.1,747.0,22.01,465.0,35585.0,59400.0,25.7,50.94,3.46,45.3,0.14,0.16,0.0,0.0,0.0,1.0,1.0,0.13,0.13,0,0,0
48017,2006,Bailey County,Texas,6360.0,10.1,762.0,22.01,465.0,35585.0,59400.0,25.7,50.94,3.46,45.3,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2007,Bailey County,Texas,6360.0,10.1,777.0,22.01,465.0,35585.0,59400.0,25.7,50.94,3.46,45.3,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2008,Bailey County,Texas,6360.0,10.1,792.0,22.01,465.0,35585.0,59400.0,25.7,50.94,3.46,45.3,0.14,0.16,0.0,0.0,0.0,3.0,1.0,0.13,0.38,0,0,0
48017,2009,Bailey County,Texas,6360.0,10.1,807.0,22.01,465.0,35585.0,59400.0,25.7,50.94,3.46,45.3,0.14,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0,0,0
48017,2010,Bailey County,Texas,7165.0,4.2,822.0,33.31,526.0,41075.0,57200.0,24.3,38.31,0.94,59.78,0.22,0.32,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0,0,0
48017,2011,Bailey County,Texas,7126.0,14.81,830.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2012,Bailey County,Texas,7126.0,14.81,837.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2013,Bailey County,Texas,7126.0,14.81,845.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2014,Bailey County,Texas,7126.0,14.81,853.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2015,Bailey County,Texas,7126.0,14.81,860.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
48017,2016,Bailey County,Texas,7126.0,14.81,868.0,30.64,683.0,37397.0,58300.0,24.2,37.51,1.85,60.06,0.06,0.41,0.11,0.0,0.0,3.0,0.0,0.0,0.35,0,0,0
48019,2000,Bandera County,Texas,17645.0,10.83,1199.0,17.1,477.0,39013.0,99000.0,22.0,84.06,0.28,13.51,0.66,0.27,0.03,1.11,0.07,19.0,19.0,1.58,1.58,0,0,0
48019,2001,Bandera County,Texas,17645.0,10.83,1220.0,17.1,477.0,39013.0,99000.0,22.0,84.06,0.28,13.51,0.66,0.27,0.03,1.11,0.07,14.0,14.0,1.15,1.15,0,0,0
48019,2002,Bandera County,Texas,17645.0,10.83,1240.0,17.1,477.0,39013.0,99000.0,22.0,84.06,0.28,13.51,0.66,0.27,0.03,1.11,0.07,13.0,13.0,1.05,1.05,0,0,0
48019,2003,Bandera County,Texas,17645.0,10.83,1261.0,17.1,477.0,39013.0,99000.0,22.0,84.06,0.28,13.51,0.66,0.27,0.03,1.11,0.07,22.0,22.0,1.74,1.74,1,0,0
48019,2004,Bandera County,Texas,17645.0,10.83,1282.0,17.1,477.0,39013.0,99000.0,22.0,84.06,0.28,13.51,0.66,0.27,0.03,1.11,0.07,9.0,9.0,0.7,0.7,1,0,0
48019,2005,Bandera County,Texas,20137.0,13.48,1303.0,18.27,663.0,44244.0,142800.0,37.6,80.95,0.73,16.41,0.82,0.05,0.1,0.93,0.0,25.0,25.0,1.92,1.92,0,0,0
48019,2006,Bandera County,Texas,20137.0,13.48,1323.0,18.27,663.0,44244.0,142800.0,37.6,80.95,0.73,16.41,0.82,0.05,0.1,0.93,0.0,15.0,14.0,1.06,1.13,1,0,0
48019,2007,Bandera County,Texas,20137.0,13.48,1344.0,18.27,663.0,44244.0,142800.0,37.6,80.95,0.73,16.41,0.82,0.05,0.1,0.93,0.0,19.0,18.0,1.34,1.41,0,0,0
48019,2008,Bandera County,Texas,20137.0,13.48,1365.0,18.27,663.0,44244.0,142800.0,37.6,80.95,0.73,16.41,0.82,0.05,0.1,0.93,0.0,28.0,28.0,2.05,2.05,0,0,0
48019,2009,Bandera County,Texas,20137.0,13.48,1385.0,18.27,663.0,44244.0,142800.0,37.6,80.95,0.73,16.41,0.82,0.05,0.1,0.93,0.0,20.0,20.0,1.44,1.44,0,0,0
48019,2010,Bandera County,Texas,20485.0,9.53,1406.0,16.42,762.0,47927.0,141400.0,30.1,80.92,0.44,16.67,0.59,0.27,0.0,1.03,0.09,14.0,9.0,0.64,1.0,1,0,0
48019,2011,Bandera County,Texas,20796.0,6.68,1451.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,11.0,10.0,0.69,0.76,0,0,0
48019,2012,Bandera County,Texas,20796.0,6.68,1496.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,24.0,24.0,1.6,1.6,0,0,0
48019,2013,Bandera County,Texas,20796.0,6.68,1542.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,4.0,4.0,0.26,0.26,1,0,0
48019,2014,Bandera County,Texas,20796.0,6.68,1587.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,,,,,0,0,0
48019,2015,Bandera County,Texas,20796.0,6.68,1632.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,,,,,0,0,0
48019,2016,Bandera County,Texas,20796.0,6.68,1677.0,16.49,834.0,49863.0,146100.0,28.6,79.52,1.41,17.52,0.17,0.22,0.0,1.05,0.11,,,,,0,0,0
48021,2000,Bastrop County,Texas,57733.0,11.62,3939.0,19.6,549.0,43578.0,93400.0,23.7,65.41,8.55,23.98,0.41,0.44,0.04,1.09,0.07,,,,,0,0,0
48021,2001,Bastrop County,Texas,57733.0,11.62,4138.0,19.6,549.0,43578.0,93400.0,23.7,65.41,8.55,23.98,0.41,0.44,0.04,1.09,0.07,,,,,0,0,0
48021,2002,Bastrop County,Texas,57733.0,11.62,4336.0,19.6,549.0,43578.0,93400.0,23.7,65.41,8.55,23.98,0.41,0.44,0.04,1.09,0.07,,,,,0,0,0
48021,2003,Bastrop County,Texas,57733.0,11.62,4535.0,19.6,549.0,43578.0,93400.0,23.7,65.41,8.55,23.98,0.41,0.44,0.04,1.09,0.07,,,,,0,0,0
48021,2004,Bastrop County,Texas,57733.0,11.62,4733.0,19.6,549.0,43578.0,93400.0,23.7,65.41,8.55,23.98,0.41,0.44,0.04,1.09,0.07,,,,,0,0,0
48021,2005,Bastrop County,Texas,71928.0,8.75,4932.0,20.52,829.0,50585.0,119000.0,31.5,61.12,8.35,28.51,0.45,0.74,0.02,0.76,0.06,,,,,0,0,0
48021,2006,Bastrop County,Texas,71928.0,8.75,5130.0,20.52,829.0,50585.0,119000.0,31.5,61.12,8.35,28.51,0.45,0.74,0.02,0.76,0.06,,,,,0,0,0
48021,2007,Bastrop County,Texas,71928.0,8.75,5329.0,20.52,829.0,50585.0,119000.0,31.5,61.12,8.35,28.51,0.45,0.74,0.02,0.76,0.06,,,,,0,0,0
48021,2008,Bastrop County,Texas,71928.0,8.75,5527.0,20.52,829.0,50585.0,119000.0,31.5,61.12,8.35,28.51,0.45,0.74,0.02,0.76,0.06,,,,,0,0,0
48021,2009,Bastrop County,Texas,71928.0,8.75,5726.0,20.52,829.0,50585.0,119000.0,31.5,61.12,8.35,28.51,0.45,0.74,0.02,0.76,0.06,,,,,0,0,0
48021,2010,Bastrop County,Texas,74171.0,10.36,5924.0,22.93,876.0,52516.0,121200.0,33.7,57.23,7.46,32.61,0.42,0.61,0.07,1.44,0.16,,,,,0,0,0
48021,2011,Bastrop County,Texas,76948.0,10.1,6148.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48021,2012,Bastrop County,Texas,76948.0,10.1,6373.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48021,2013,Bastrop County,Texas,76948.0,10.1,6597.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48021,2014,Bastrop County,Texas,76948.0,10.1,6821.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48021,2015,Bastrop County,Texas,76948.0,10.1,7046.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48021,2016,Bastrop County,Texas,76948.0,10.1,7270.0,21.92,917.0,54821.0,129500.0,27.9,55.29,7.72,34.48,0.42,0.83,0.0,0.95,0.3,,,,,0,0,0
48023,2000,Baylor County,Texas,4093.0,16.12,494.0,27.58,271.0,24627.0,34200.0,20.0,85.78,3.3,9.33,0.54,0.37,0.12,0.56,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2001,Baylor County,Texas,4093.0,16.12,492.0,27.58,271.0,24627.0,34200.0,20.0,85.78,3.3,9.33,0.54,0.37,0.12,0.56,0.0,1.0,1.0,0.2,0.2,0,0,0
48023,2002,Baylor County,Texas,4093.0,16.12,491.0,27.58,271.0,24627.0,34200.0,20.0,85.78,3.3,9.33,0.54,0.37,0.12,0.56,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2003,Baylor County,Texas,4093.0,16.12,489.0,27.58,271.0,24627.0,34200.0,20.0,85.78,3.3,9.33,0.54,0.37,0.12,0.56,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2004,Baylor County,Texas,4093.0,16.12,488.0,27.58,271.0,24627.0,34200.0,20.0,85.78,3.3,9.33,0.54,0.37,0.12,0.56,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2005,Baylor County,Texas,3789.0,6.09,486.0,30.73,393.0,32569.0,58600.0,26.9,83.8,2.88,12.17,0.0,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2006,Baylor County,Texas,3789.0,6.09,484.0,30.73,393.0,32569.0,58600.0,26.9,83.8,2.88,12.17,0.0,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2007,Baylor County,Texas,3789.0,6.09,483.0,30.73,393.0,32569.0,58600.0,26.9,83.8,2.88,12.17,0.0,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2008,Baylor County,Texas,3789.0,6.09,481.0,30.73,393.0,32569.0,58600.0,26.9,83.8,2.88,12.17,0.0,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2009,Baylor County,Texas,3789.0,6.09,480.0,30.73,393.0,32569.0,58600.0,26.9,83.8,2.88,12.17,0.0,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2010,Baylor County,Texas,3726.0,9.12,478.0,28.64,442.0,34688.0,71100.0,26.8,84.46,1.91,12.21,0.27,0.11,0.08,0.94,0.03,0.0,0.0,0.0,0.0,0,0,0
48023,2011,Baylor County,Texas,3628.0,8.8,483.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2012,Baylor County,Texas,3628.0,8.8,488.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2013,Baylor County,Texas,3628.0,8.8,494.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2014,Baylor County,Texas,3628.0,8.8,499.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2015,Baylor County,Texas,3628.0,8.8,504.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0,0,0
48023,2016,Baylor County,Texas,3628.0,8.8,509.0,19.91,480.0,36373.0,81400.0,20.1,86.38,1.9,8.88,0.0,0.0,0.0,2.84,0.0,3.0,0.0,0.0,0.59,0,0,0
48025,2000,Bee County,Texas,32359.0,23.96,3124.0,34.48,416.0,28392.0,47200.0,22.7,35.08,9.72,53.93,0.19,0.46,0.02,0.57,0.03,21.0,20.0,0.64,0.67,1,0,0
48025,2001,Bee County,Texas,32359.0,23.96,3131.0,34.48,416.0,28392.0,47200.0,22.7,35.08,9.72,53.93,0.19,0.46,0.02,0.57,0.03,55.0,28.0,0.89,1.76,0,0,0
48025,2002,Bee County,Texas,32359.0,23.96,3139.0,34.48,416.0,28392.0,47200.0,22.7,35.08,9.72,53.93,0.19,0.46,0.02,0.57,0.03,41.0,35.0,1.12,1.31,0,0,0
48025,2003,Bee County,Texas,32359.0,23.96,3146.0,34.48,416.0,28392.0,47200.0,22.7,35.08,9.72,53.93,0.19,0.46,0.02,0.57,0.03,39.0,37.0,1.18,1.24,1,0,0
48025,2004,Bee County,Texas,32359.0,23.96,3153.0,34.48,416.0,28392.0,47200.0,22.7,35.08,9.72,53.93,0.19,0.46,0.02,0.57,0.03,31.0,31.0,0.98,0.98,1,0,0
48025,2005,Bee County,Texas,32413.0,15.13,3161.0,36.06,617.0,35759.0,67900.0,27.5,32.59,9.82,55.57,0.57,0.61,0.0,0.68,0.15,36.0,35.0,1.11,1.14,1,0,0
48025,2006,Bee County,Texas,32413.0,15.13,3168.0,36.06,617.0,35759.0,67900.0,27.5,32.59,9.82,55.57,0.57,0.61,0.0,0.68,0.15,,,,,0,0,0
48025,2007,Bee County,Texas,32413.0,15.13,3175.0,36.06,617.0,35759.0,67900.0,27.5,32.59,9.82,55.57,0.57,0.61,0.0,0.68,0.15,,,,,0,0,0
48025,2008,Bee County,Texas,32413.0,15.13,3182.0,36.06,617.0,35759.0,67900.0,27.5,32.59,9.82,55.57,0.57,0.61,0.0,0.68,0.15,,,,,0,0,0
48025,2009,Bee County,Texas,32413.0,15.13,3190.0,36.06,617.0,35759.0,67900.0,27.5,32.59,9.82,55.57,0.57,0.61,0.0,0.68,0.15,,,,,0,0,0
48025,2010,Bee County,Texas,31861.0,19.83,3197.0,35.36,711.0,40707.0,72000.0,25.0,34.42,7.93,56.2,0.22,0.51,0.03,0.57,0.12,,,,,0,0,0
48025,2011,Bee County,Texas,32659.0,19.44,3277.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48025,2012,Bee County,Texas,32659.0,19.44,3357.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48025,2013,Bee County,Texas,32659.0,19.44,3438.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48025,2014,Bee County,Texas,32659.0,19.44,3518.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48025,2015,Bee County,Texas,32659.0,19.44,3598.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48025,2016,Bee County,Texas,32659.0,19.44,3678.0,38.18,802.0,42302.0,72900.0,27.4,33.14,8.55,57.34,0.52,0.23,0.0,0.22,0.0,,,,,0,0,0
48027,2000,Bell County,Texas,237974.0,12.08,37885.0,44.31,543.0,36872.0,78100.0,23.8,57.25,19.89,16.68,0.55,2.49,0.42,2.51,0.2,1136.0,1057.0,2.79,3.0,1,0,0
48027,2001,Bell County,Texas,237974.0,12.08,39158.0,44.31,543.0,36872.0,78100.0,23.8,57.25,19.89,16.68,0.55,2.49,0.42,2.51,0.2,1685.0,1570.0,4.01,4.3,1,1,0
48027,2002,Bell County,Texas,237974.0,12.08,40430.0,44.31,543.0,36872.0,78100.0,23.8,57.25,19.89,16.68,0.55,2.49,0.42,2.51,0.2,2221.0,1636.0,4.05,5.49,0,0,0
48027,2003,Bell County,Texas,237974.0,12.08,41703.0,44.31,543.0,36872.0,78100.0,23.8,57.25,19.89,16.68,0.55,2.49,0.42,2.51,0.2,2096.0,1575.0,3.78,5.03,1,0,0
48027,2004,Bell County,Texas,237974.0,12.08,42976.0,44.31,543.0,36872.0,78100.0,23.8,57.25,19.89,16.68,0.55,2.49,0.42,2.51,0.2,2485.0,1751.0,4.07,5.78,0,0,0
48027,2005,Bell County,Texas,275594.0,11.1,44249.0,42.41,789.0,46473.0,109100.0,27.9,53.64,20.0,19.6,0.58,2.57,0.45,2.98,0.18,3196.0,2087.0,4.72,7.22,0,0,0
48027,2006,Bell County,Texas,275594.0,11.1,45521.0,42.41,789.0,46473.0,109100.0,27.9,53.64,20.0,19.6,0.58,2.57,0.45,2.98,0.18,3957.0,2381.0,5.23,8.69,0,0,0
48027,2007,Bell County,Texas,275594.0,11.1,46793.0,42.41,789.0,46473.0,109100.0,27.9,53.64,20.0,19.6,0.58,2.57,0.45,2.98,0.18,3837.0,2342.0,5.01,8.2,0,0,0
48027,2008,Bell County,Texas,275594.0,11.1,48066.0,42.41,789.0,46473.0,109100.0,27.9,53.64,20.0,19.6,0.58,2.57,0.45,2.98,0.18,3930.0,2416.0,5.03,8.18,0,0,0
48027,2009,Bell County,Texas,275594.0,11.1,49338.0,42.41,789.0,46473.0,109100.0,27.9,53.64,20.0,19.6,0.58,2.57,0.45,2.98,0.18,3766.0,2283.0,4.63,7.63,0,0,0
48027,2010,Bell County,Texas,310235.0,11.48,50611.0,44.38,862.0,50085.0,119800.0,28.8,50.7,20.43,21.6,0.48,2.69,0.72,3.22,0.16,4231.0,2461.0,4.86,8.36,0,0,0
48027,2011,Bell County,Texas,326041.0,12.05,52003.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,4186.0,2600.0,5.0,8.05,0,0,0
48027,2012,Bell County,Texas,326041.0,12.05,53395.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,4483.0,2765.0,5.18,8.4,0,0,0
48027,2013,Bell County,Texas,326041.0,12.05,54787.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,4877.0,2829.0,5.16,8.9,0,0,0
48027,2014,Bell County,Texas,326041.0,12.05,56178.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,5373.0,2990.0,5.32,9.56,0,0,0
48027,2015,Bell County,Texas,326041.0,12.05,57570.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,5350.0,3162.0,5.49,9.29,0,0,0
48027,2016,Bell County,Texas,326041.0,12.05,58962.0,44.82,861.0,50550.0,127500.0,28.5,48.78,20.35,23.24,0.46,2.71,0.71,3.67,0.08,5113.0,3265.0,5.54,8.67,0,0,0
48029,2000,Bexar County,Texas,1392931.0,15.87,189789.0,38.82,556.0,38328.0,74100.0,24.8,35.63,6.89,54.35,0.25,1.53,0.07,1.17,0.11,6967.0,5332.0,2.81,3.67,0,0,0
48029,2001,Bexar County,Texas,1392931.0,15.87,194839.0,38.82,556.0,38328.0,74100.0,24.8,35.63,6.89,54.35,0.25,1.53,0.07,1.17,0.11,7231.0,5206.0,2.67,3.71,0,0,0
48029,2002,Bexar County,Texas,1392931.0,15.87,199890.0,38.82,556.0,38328.0,74100.0,24.8,35.63,6.89,54.35,0.25,1.53,0.07,1.17,0.11,9112.0,6159.0,3.08,4.56,0,0,0
48029,2003,Bexar County,Texas,1392931.0,15.87,204940.0,38.82,556.0,38328.0,74100.0,24.8,35.63,6.89,54.35,0.25,1.53,0.07,1.17,0.11,8953.0,5817.0,2.84,4.37,0,0,0
48029,2004,Bexar County,Texas,1392931.0,15.87,209991.0,38.82,556.0,38328.0,74100.0,24.8,35.63,6.89,54.35,0.25,1.53,0.07,1.17,0.11,9852.0,6118.0,2.91,4.69,0,0,0
48029,2005,Bexar County,Texas,1584817.0,13.44,215041.0,37.1,739.0,45688.0,109700.0,29.5,32.03,6.69,57.52,0.32,1.96,0.1,1.16,0.22,10890.0,6600.0,3.07,5.06,0,0,0
48029,2006,Bexar County,Texas,1584817.0,13.44,220091.0,37.1,739.0,45688.0,109700.0,29.5,32.03,6.69,57.52,0.32,1.96,0.1,1.16,0.22,11048.0,7019.0,3.19,5.02,0,0,0
48029,2007,Bexar County,Texas,1584817.0,13.44,225142.0,37.1,739.0,45688.0,109700.0,29.5,32.03,6.69,57.52,0.32,1.96,0.1,1.16,0.22,11553.0,6924.0,3.08,5.13,0,0,0
48029,2008,Bexar County,Texas,1584817.0,13.44,230192.0,37.1,739.0,45688.0,109700.0,29.5,32.03,6.69,57.52,0.32,1.96,0.1,1.16,0.22,13093.0,7753.0,3.37,5.69,0,0,0
48029,2009,Bexar County,Texas,1584817.0,13.44,235243.0,37.1,739.0,45688.0,109700.0,29.5,32.03,6.69,57.52,0.32,1.96,0.1,1.16,0.22,11729.0,7700.0,3.27,4.99,0,0,0
48029,2010,Bexar County,Texas,1714773.0,13.83,240293.0,39.46,816.0,49141.0,122600.0,29.9,30.27,6.91,58.72,0.22,2.31,0.11,1.29,0.17,10410.0,5985.0,2.49,4.33,1,0,0
48029,2011,Bexar County,Texas,1825502.0,13.8,247353.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,8291.0,4968.0,2.01,3.35,1,0,0
48029,2012,Bexar County,Texas,1825502.0,13.8,254412.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,8889.0,6131.0,2.41,3.49,1,0,0
48029,2013,Bexar County,Texas,1825502.0,13.8,261472.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,8060.0,5821.0,2.23,3.08,1,0,0
48029,2014,Bexar County,Texas,1825502.0,13.8,268531.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,13691.0,8341.0,3.11,5.1,1,0,0
48029,2015,Bexar County,Texas,1825502.0,13.8,275591.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,15386.0,10800.0,3.92,5.58,1,0,0
48029,2016,Bexar County,Texas,1825502.0,13.8,282651.0,41.53,876.0,51150.0,129400.0,29.5,29.31,7.07,59.15,0.18,2.53,0.03,1.6,0.13,15446.0,11210.0,3.97,5.46,1,0,0
48031,2000,Blanco County,Texas,8418.0,11.17,701.0,21.22,479.0,39369.0,93000.0,19.9,82.11,0.71,15.32,0.32,0.18,0.01,1.22,0.12,0.0,0.0,0.0,0.0,0,0,0
48031,2001,Blanco County,Texas,8418.0,11.17,719.0,21.22,479.0,39369.0,93000.0,19.9,82.11,0.71,15.32,0.32,0.18,0.01,1.22,0.12,2.0,2.0,0.28,0.28,0,0,0
48031,2002,Blanco County,Texas,8418.0,11.17,737.0,21.22,479.0,39369.0,93000.0,19.9,82.11,0.71,15.32,0.32,0.18,0.01,1.22,0.12,6.0,6.0,0.81,0.81,0,0,0
48031,2003,Blanco County,Texas,8418.0,11.17,755.0,21.22,479.0,39369.0,93000.0,19.9,82.11,0.71,15.32,0.32,0.18,0.01,1.22,0.12,7.0,7.0,0.93,0.93,0,0,0
48031,2004,Blanco County,Texas,8418.0,11.17,773.0,21.22,479.0,39369.0,93000.0,19.9,82.11,0.71,15.32,0.32,0.18,0.01,1.22,0.12,7.0,4.0,0.52,0.91,0,0,0
48031,2005,Blanco County,Texas,9037.0,7.56,792.0,20.7,659.0,50225.0,170500.0,27.0,77.8,2.55,19.11,0.0,0.0,0.0,0.42,0.12,8.0,8.0,1.01,1.01,0,0,0
48031,2006,Blanco County,Texas,9037.0,7.56,810.0,20.7,659.0,50225.0,170500.0,27.0,77.8,2.55,19.11,0.0,0.0,0.0,0.42,0.12,9.0,8.0,0.99,1.11,0,0,0
48031,2007,Blanco County,Texas,9037.0,7.56,828.0,20.7,659.0,50225.0,170500.0,27.0,77.8,2.55,19.11,0.0,0.0,0.0,0.42,0.12,8.0,7.0,0.85,0.97,0,0,0
48031,2008,Blanco County,Texas,9037.0,7.56,846.0,20.7,659.0,50225.0,170500.0,27.0,77.8,2.55,19.11,0.0,0.0,0.0,0.42,0.12,7.0,6.0,0.71,0.83,0,0,0
48031,2009,Blanco County,Texas,9037.0,7.56,864.0,20.7,659.0,50225.0,170500.0,27.0,77.8,2.55,19.11,0.0,0.0,0.0,0.42,0.12,4.0,4.0,0.46,0.46,0,0,0
48031,2010,Blanco County,Texas,10497.0,6.62,882.0,20.47,735.0,46881.0,162300.0,27.3,79.41,0.59,18.19,0.45,0.47,0.04,0.81,0.05,10.0,9.0,1.02,1.13,0,0,0
48031,2011,Blanco County,Texas,10723.0,5.29,905.0,24.64,744.0,55504.0,175000.0,26.1,77.92,0.06,18.97,0.76,0.48,0.0,1.79,0.02,9.0,9.0,0.99,0.99,0,0,0
